MeetID,Name,Sex,Equipment,Age,Division,BodyweightKg,WeightClassKg,Squat4Kg,BestSquatKg,Bench4Kg,BestBenchKg,Deadlift4Kg,BestDeadliftKg,TotalKg,Place,Wilks
1146,Jo Webber,F,Raw,,Open,82.3,84,,127.5,,70.0,,190.0,387.5,2,349.18
7579,Freddie Tackett,M,Raw,35.0,Submaster Men 35-39,109.68,110,,215.0,,167.5,,260.0,642.5,1,378.45
7130,Michael Dello,M,Raw,,M1,81.4,83,,150.0,,115.0,,170.0,435.0,1,293.79
92,Erin Zemanovic,F,Wraps,47.0,F_MCR_2_AAPF,74.7,75,,115.0,,67.5,,125.0,307.5,1,293.06
7831,Clayton Laws,M,Wraps,22.0,Open,91.53,100,,165.0,,125.0,,245.0,535.0,6,338.68
1288,Vladimir Kuznetsov,M,Raw,71.0,Disabled Masters 70-74,99.0,100,,,,65.0,,,65.0,1,39.72
5915,Alejandro Montenegro,M,Single-ply,,Boys,84.01,90,,140.61,,77.11,,151.95,369.68,14,245.02
1383,Michael Bruno,M,Wraps,,Amateur Open,81.37,82.5,,165.56,,115.67,,226.8,508.02,4,343.18
347,J. Butt,M,Single-ply,,Open,90.0,90,,,,162.5,,,162.5,2,103.74
1653,Louise Millar,F,Raw,,Sen,62.9,63,,125.0,,72.5,,145.0,342.5,1,368.29
687,Drew Irwin,M,Single-ply,,Junior,74.7,75,,130.0,,172.5,,192.5,495.0,1,353.71
929,Avi Silverberg,M,Raw,,Open,118.3,120,,250.0,,215.0,,250.0,715.0,1,412.47
3182,Robert Øren,M,Single-ply,,Master 60-69,109.75,120,,,,175.0,,,175.0,1,103.06
3256,Siri Anita Slettmyr,F,Raw,,Open,82.0,84,,142.5,,,,142.5,,DQ,
6873,Cody Stoddard,M,Raw,,R-M-O,80.3,83,,205.0,,112.5,,255.0,572.5,3,389.93
7416,Brian Hansen,M,Single-ply,,Open,90.0,90,,,,215.0,,,215.0,2,137.25
7015,Christopher Alexander,M,Raw,,R-JR,65.5,66,,145.0,,82.5,,180.0,407.5,15,321.98
8057,Aaron Overstreet,M,Raw,36.0,Submaster 35-39,105.5,110,,225.0,,120.0,,220.0,565.0,1,337.06
1966,Stig Kilnes,M,Single-ply,,Open,92.2,100,,,,,,,,DQ,
1576,Liam Parry,M,Wraps,,hs,95.57,100,,145.0,,62.5,,170.0,377.5,2,234.19
1638,Edward John Williamson,M,Raw,,U23,89.8,93,,182.5,,107.5,,200.0,490.0,1,313.17
7421,Jason Pease,M,Single-ply,,Teen (18-19),75.0,75,,197.5,,172.5,,195.0,565.0,3,402.6
5314,Charity Rogers,F,Wraps,,Masters 40-44,52.25,56,,142.88,,77.11,,156.49,376.48,1,467.6
7947,Joshua Granados,M,Raw,23.0,Junior 20-23,92.4,100,,170.0,,112.5,,197.5,480.0,6,302.465
7597,Rudy Schaap Jr,M,Raw,51.0,Master Men 50-54,131.36,140,,,,190.0,,,190.0,1,107.27
5700,Joel Shell,M,Wraps,25.0,Open,90.0,90,,337.93,,190.51,,292.57,821.0,1,524.12
7757,Gene Lawrence,M,Single-ply,74.0,Master Men 74-79,113.31,125,,,,,,140.0,140.0,1,81.68
669,Matt Cuthbert,M,Single-ply,,Open,110.0,110,,240.0,,175.0,,220.0,635.0,1,373.69
7806,Mason Merilles,M,Raw,19.0,Junior Men 18-19,107.5,110,,262.5,,150.0,,285.0,697.5,1,413.48
7956,Sandy Scott,F,Raw,73.0,Master 70-74,58.4,60,,,,,,82.5,82.5,1,93.93
988,Crystal MacIntyre,F,Raw,,Open,67.9,72,,80.0,,50.0,,100.0,230.0,1,233.75
6978,Frank Mintz,M,Raw,,R-M1b,81.5,82.5,,140.0,,87.5,,180.0,407.5,3,275.01
7445,Jim Kavarnos,M,Single-ply,47.0,M 45-49,60.0,60,,,,,,,,DQ,
2390,Bjørn Grønvold,M,Single-ply,,Master 40-49,149.3,120+,,,,235.0,,,235.0,1,130.11
6541,Kimberly Smith,F,Raw,,R-M2,68.7,72,,67.5,,45.0,,87.5,200.0,1,201.58
583,Rémi Fortier,M,Single-ply,,Open,81.5,82.5,,255.0,,205.0,,280.0,740.0,1,499.4
7457,Sean O'Leary,M,Raw,15.0,T1,48.3,52,,75.0,,45.0,,115.0,235.0,2,249.78
6245,Brayan Luna,M,Single-ply,,Boys,87.54,90,,142.88,,63.5,,167.83,374.21,7,242.38
6754,Winston Winkler,M,Raw,,R-O,69.3,74,,155.0,,97.5,,207.5,460.0,4,347.39
7891,Mark Menslage,M,Single-ply,50.0,Master 50-54,113.2,125,,255.0,,180.0,,270.0,705.0,1,411.41
6637,Melissa Vargas,F,Raw,21.5,R-O,69.3,72,,100.0,,50.0,,120.0,270.0,8,270.49
8030,Mike Swatowski,M,Raw,26.0,Open,72.0,75,,157.5,,115.0,,210.0,482.5,2,354.01
7822,Scott Jordan,M,Raw,44.0,Master 40-44,169.28,140+,,,,,,225.0,225.0,1,122.29
7215,Jolyn Paige Zarate,F,Single-ply,,T3,82.2,82.5,,142.5,,72.5,,155.0,370.0,2,333.62
6319,Nathan Sullivan,M,Single-ply,,Boys,93.08,100,,,,,,,,DQ,
1168,Heidi Fowler,F,Raw,,Open,82.5,84,,122.5,,82.5,,145.0,350.0,1,314.99
2262,Harald Morten Haug,M,Single-ply,,Junior 19-23,96.5,100,,215.0,,130.0,,217.5,562.5,1,347.46
2053,Bente Arntsen,F,Single-ply,,Open,68.8,75,,,,87.5,,,87.5,1,88.1
6282,Amado Vasquez,M,Single-ply,,Boys,77.56,82.5,,206.38,,124.74,,199.58,530.7,3,369.63
3406,Rune Finne,M,Raw,,Open,73.2,74,,,,142.5,,,142.5,1,103.3
4811,Linas Valuckas,M,Raw,21.5,,89.5,93,,,,160.0,,,160.0,2,102.43
5368,Chris Lowery,M,Wraps,,Teenage 16-17,67.5,67.5,,158.76,,79.38,,192.78,430.91,1,332.24
6027,Chris Clausen,M,Single-ply,,Boys,88.54,90,,183.7,,111.13,,167.83,462.66,17,297.87
59,Ulrich Vetter,M,Single-ply,62.0,M_MES_5_WPC,107.2,110,,,,190.0,,,190.0,1,112.74
8471,Brian Billings,M,Multi-ply,,,117.71,125,,367.5,,220.0,,342.5,930.0,3,537.15
3663,Arne Hoffmann,M,Single-ply,,Master 60-69,93.7,100,,,,137.5,,,137.5,1,86.07
7100,Bill McConnell,M,Raw,,R-T3,114.5,120,,,,140.0,,,140.0,1,81.44
7247,Helena Javier,F,Raw,22.5,R-O,62.24,63,,102.5,,47.5,,125.0,275.0,6,298.07
658,Herbert Greenidge,M,Single-ply,,Open,81.4,82.5,,,,160.0,,,160.0,3,108.06
7931,Andrew Mower,M,Raw,35.0,Open,99.5,100,,272.5,,195.0,,280.0,747.5,1,455.838
7563,Thomas Miller,M,Single-ply,70.0,Master Men 70-74 SP,73.48,75,,147.5,,70.0,,182.5,400.0,1,289.18
7770,Sarah Kuhnke,F,Raw,28.0,Open Women,55.07,56,95.0,92.5,,45.0,,135.0,272.5,1,324.876
5866,Phillip Gonzalez,M,Single-ply,,Boys,145.69,125+,,183.7,,108.86,,204.12,496.68,7,275.94
1383,Jeremy Bryk,M,Wraps,,Amateur Open,89.18,90,,249.48,,154.22,,272.16,675.85,2,433.49
7948,Sara Crews,F,Raw,23.0,Junior 20-23,72.6,75,,105.0,,60.0,,145.0,310.0,1,300.92
6105,Kaden Mattingly,M,Single-ply,,Boys,89.81,90,,124.74,,83.91,,151.95,360.61,15,230.46
7252,Andres Ramos,M,Raw,17.5,R-T2,58.5,59,,197.5,,102.5,,210.0,510.0,1,445.27
7171,Dustin Blankemeyer,M,Single-ply,18.5,C,159.9,120+,,280.0,,190.0,,245.0,715.0,1,392.01
2097,Hans Arild Kalleberg,M,Single-ply,,Open,104.4,110,,280.0,,160.0,,277.5,717.5,1,429.61
6732,Sina Buresch,F,Raw,,R-O,97.3,84+,,,,85.0,,,85.0,1,71.37
1535,Wayne Hammes,M,Wraps,,m2,128.77,140,,282.5,,182.5,,280.0,745.0,1,422.1
241,Niranjan Balachandran,M,Wraps,33.0,M-RA-SM,93.44,100,,195.0,,125.0,,215.0,535.0,2,335.33
6213,Austin Tyler,M,Single-ply,,Boys,94.94,100,,,,92.99,,167.83,,DQ,
4379,Rikki Flanders,F,Raw,,,55.95,56,,125.0,,65.0,,135.0,325.0,1,382.67
5567,Sandra Augustin,F,Wraps,47.0,F-L-R,46.72,,,67.5,,45.0,97.5,95.0,207.5,10,280.27
5630,Zak Layfield,M,Raw,,Mater (70-74),82.5,82.5,,,,81.65,,,81.65,1,54.7
122,Sean Lohmeyer,M,Wraps,22.0,M_JCR_AAPF,94.5,100,,167.5,,127.5,,205.0,500.0,3,311.76
6376,John Reyes,M,Single-ply,,Boys,72.48,75,,190.51,,117.93,,256.28,564.72,3,412.32
7421,Mike Weatherford,M,Single-ply,,Teen (14-15),125.0,125,,,,,,,,DQ,
5346,Virginia Johnson,F,Wraps,,Open,70.76,75,,106.59,,54.43,,117.93,278.96,1,275.48
7555,Scott Cartwright,M,Single-ply,41.0,Master Men,151.14,140+,,457.5,,-330.0,,,,DQ,
7706,Claudia Jimenez,F,Raw,39.0,Submaster 35-39,43.86,44,,75.0,,40.0,,92.5,207.5,1,292.8
778,Stacey Price,F,Single-ply,,Junior,81.6,82.5,,135.0,,80.0,,115.0,330.0,1,298.71
3800,Marius Arnesen,M,Single-ply,,Open,93.2,100,,,,210.0,,,210.0,1,131.79
4418,Chris Caltabiano,M,Single-ply,,JNR,99.7,100,,,,200.0,,,200.0,1,121.86
5226,Brett Finnie,M,Raw,,Amateur open,74.39,75,,138.35,,97.52,,226.8,462.66,1,331.56
5591,Adriana Delgodo,F,Wraps,,Open,55.79,56,,83.91,,56.7,,140.61,281.23,1,331.87
6786,Raj Patel,M,Single-ply,,T1,55.8,59,,65.0,,32.5,,82.5,180.0,3,164.44
1422,Hildeborg Juvet Hugdal,F,Single-ply,25.5,,128.14,90+,,260.0,,201.5,,200.0,661.5,2,522.84
8237,Gary Bone,M,Raw,23.0,Open,86.9,90,,205.0,,172.5,,232.5,610.0,2,396.68
7712,Ben Moore,M,Wraps,36.0,Open Men,158.67,140+,,367.5,,207.5,,347.5,922.5,1,506.34
7624,Joshua Lanham,M,Raw,20.0,Junior Men 20-23,70.76,75,,,,140.5,,,140.5,1,104.43
7194,Tracy Cook,F,Raw,46.5,R-M1,74.3,84,,,,75.0,,,75.0,1,71.72
945,Valarie Perry,F,Raw,,Open,70.2,72,,120.0,,77.5,,152.5,350.0,1,347.51
8296,Nick Moskowitz,M,Raw,23.0,Junior 20-23,74.3,75,,160.0,,135.0,,205.0,500.0,1,358.63
6183,Juan Castillo,M,Single-ply,,Boys,71.76,75,,142.88,,83.91,,127.01,353.8,2,260.23
1480,Peter Fiore,M,Single-ply,,,82.0,82.5,,300.0,,195.0,,280.0,775.0,2,521.08
1301,Neil Martin,M,Wraps,39.0,M-OR,74.3,75,,232.5,,120.0,,257.5,610.0,6,437.53
2309,Kent Andersen,M,Single-ply,,Teen 14-18,79.1,82.5,,85.0,,70.0,,105.0,260.0,1,178.78
4353,Jayden Couchman,M,Raw,27.0,Open,89.88,93,,200.0,,135.0,,235.0,570.0,3,364.13
7023,Omotoyosi Oyedeji,M,Raw,,R-C,81.6,83,,185.0,,130.0,,225.0,540.0,18,364.16
1587,Robert Youngerman,M,Raw,,nov,74.3,75,,,,135.0,,217.5,352.5,1,252.83
3638,Erlend Myhre,M,Single-ply,,Open,106.5,110,,215.0,,130.0,,240.0,585.0,1,347.87
6319,JR Paiz,M,Single-ply,,Boys,97.61,100,,213.19,,113.4,,179.17,505.76,2,310.88
8446,Vadim Loyko,M,Wraps,22.0,Open,90.1,100,,220.0,,162.5,,265.0,647.5,5,413.13
5396,Deb Poynter,F,Multi-ply,,Masters 55-59,82.5,82.5,,,,61.23,,,61.23,1,55.11
6238,Arnold Pena,M,Single-ply,,Boys,51.62,52,,154.22,,79.38,,154.22,387.82,1,383.5
5782,Candelario Segura,M,Single-ply,,Boys,68.95,75,,147.42,,99.79,,149.69,396.89,10,300.91
5908,Kevin Garcia,M,Single-ply,,Boys,127.01,125+,,274.42,,183.7,,,,DQ,
1444,Silvia Stuetz,F,Raw,36.5,Open,62.59,63,,110.0,,82.5,,170.0,362.5,10,391.24
6568,Erik Manukyan,M,Raw,,R-JR,92.6,93,,192.5,,117.5,,227.5,537.5,2,338.35
2443,Vidar Alexander Ringvold,M,Single-ply,,Junior 19-23,83.5,90,,140.0,,115.0,,180.0,435.0,2,289.34
1374,Edward Olesh,M,Wraps,,AM Open,89.36,90,,208.65,,172.37,,244.94,625.96,2,401.07
7027,Nicholas Lombardi,M,Raw,19.5,R-C,75.7,83,,165.0,,112.5,,217.5,495.0,58,350.46
7759,Maggie Haywood,F,Raw,70.0,Master Women 70-74,57.33,60,,,,32.5,,,32.5,1,37.54
6654,Vanessa Reed,F,Raw,,R-M1b,68.7,72,,107.5,,62.5,,147.5,317.5,1,320.02
7222,Amy Wrubel,F,Raw,,R-Y,80.8,84,,70.0,,42.5,,100.0,212.5,1,193.38
5967,James Briggs,M,Single-ply,,Boys,90.0,90,,,,,,,,DQ,
1198,Bianca Cruz,F,Raw,,Open,61.9,63,,125.0,,60.0,,135.0,320.0,3,348.3
4488,Tom Evill,M,Single-ply,,J,81.7,82.5,,215.0,,100.0,,250.0,565.0,1,380.73
7687,Anthony Calhoun,M,Raw,54.0,Master Men 50-54,133.6,140,,,,,,182.5,182.5,1,102.74
7728,Jon Vaughn,M,Wraps,25.0,Open Men,83.46,90,,272.5,,155.0,,275.0,702.5,1,467.38599999999997
5981,Mason Brogden,M,Single-ply,,Boys,63.05,67.5,,122.47,,70.31,,142.88,335.66,2,273.93
1443,Jacob Carrasco-Gonsales,M,Raw,48.5,Masters 1,65.67,66,,180.0,,117.5,,225.0,522.5,4,411.96
7360,Jacob Czaplewski,M,Raw,17.5,R-O,87.7,,,200.0,,140.0,,222.5,562.5,5,363.98
1274,Kelly Paszkowski,F,Raw,27.5,Open,59.95,63,,140.0,,75.0,,172.5,387.5,2,432.3
5734,Brock Daniels,M,Wraps,29.0,M-M-R,108.5,,,265.0,,162.5,,282.5,710.0,1,419.63
8173,Matt Yetsko,M,Raw,27.0,Open,80.9,82.5,,195.0,,155.0,,197.5,547.5,6,371.17
6086,Johnathan Lumpkins,M,Single-ply,,Boys,102.87,110,,,,,,,,DQ,
7770,Julia Goldstein,F,Raw,23.0,Junior Women 20-23,59.87,60,,,,97.5,,,97.5,1,108.87799999999999
5509,Dan Whitt,M,Wraps,,Masters 65-69,109.77,110,,154.22,,117.93,,163.29,435.45,1,256.42
6112,Colby Guzman,M,Single-ply,,Boys,108.86,110,,136.08,,81.65,,145.15,362.87,9,214.24
4984,Aleksey Shoniya,M,Raw,,Amateur M1,130.0,140,,,,180.0,,,180.0,1,101.81
8206,Alicia Frisbee,F,Raw,33.0,Open,58.5,60,,102.5,,52.5,,125.0,280.0,3,318.38
8184,Dustin Lee,M,Raw,22.0,Open,59.9,60,,150.0,,85.0,,165.0,400.0,3,341.67
7028,Kimberly Creighton,F,Raw,52.5,R-M2,55.51,57,,92.5,,52.5,,107.5,252.5,5,299.15
4744,Ishy Nyandoro,M,Raw,25.5,,80.2,83,,205.0,,140.0,,250.0,595.0,1,405.57
7185,Matthew Downes,M,Raw,,R-O,91.6,93,,197.5,,100.0,,205.0,502.5,16,317.98
7667,Kirk Sabalka,M,Wraps,22.0,Junior Men 20-23,107.05,110,,275.5,,180.0,,287.5,743.0,1,441.06
7311,Sam Deason,M,Raw,19.5,R-JR,104.6,105,,207.5,,145.0,,237.5,590.0,2,353.03
6521,Caleb Yabes,M,Raw,14.5,R-T,76.4,83,,110.0,,70.0,,127.5,307.5,3,216.35
5292,Jim Smedeley,M,Raw,26.0,Open Men,90.0,90,,172.5,,180.0,,240.0,592.5,1,378.25
6489,Elliot Rowe,M,Raw,,R-JR,81.2,83,,200.0,,130.0,,210.0,540.0,7,365.25
1489,G. Crockett,M,Single-ply,,Masters 50+,75.0,75,,240.0,,135.0,,245.0,620.0,2,441.79
6438,Josh Kersting,M,Wraps,17.0,MOR-AD,98.38,100,,195.0,,157.5,,227.5,580.0,5,355.34
6565,Adam Bernard,M,Raw,,R-M1a,62.6,67.5,,90.0,,75.0,,182.5,347.5,1,285.36
940,Olivier de Launière,M,Raw,,Open,104.1,105,,255.0,,165.0,,275.0,695.0,1,416.57
159,Jacqui Pope,F,Raw,,F-M1-C,83.6,84,,110.0,,72.5,,150.0,332.5,4,297.21
1537,Daniel Kim,M,Wraps,,jr-sr,59.96,60,,122.5,,85.0,,167.5,375.0,3,320.02
1391,Ian McKay,M,Wraps,,Amateur Open,139.25,140,,365.14,,222.26,,310.71,898.11,1,502.28
6483,Ivy Pruisman,F,Wraps,19.0,FT3R,65.18,67.5,,107.5,,40.0,,117.5,265.0,3,277.44
5100,Olivia Capra,F,Raw,,Amateur junior,50.17,52,,92.99,,43.09,,97.52,233.6,1,299.32
845,Tamara Cunningham,F,Single-ply,,Open,69.5,72,,125.0,,50.0,,150.0,325.0,1,324.93
7667,Kimberly Myles,F,Raw,39.0,Submaster Women 35-39,100.7,90+,,,,,,117.5,117.5,1,97.63
7810,Jorge Gutierrez,M,Raw,23.0,Junior 20-23,97.34,100,,177.5,,117.5,,212.5,507.5,5,312.317
8223,Daniel Ramacciato,M,Raw,27.0,Open,74.4,75,,150.0,,125.0,,160.0,435.0,6,311.71
5948,Roger Adame,M,Single-ply,,Boys,87.54,90,,226.8,,131.54,,201.85,560.19,4,362.84
6179,Preston Pugh,M,Single-ply,,Boys,65.95,67.5,,138.35,,83.91,,167.83,390.09,9,306.49
8397,Marco Nader,M,Raw,16.0,Junior 16-17,76.0,82.5,,152.5,,105.0,,182.5,440.0,1,310.68
7837,Jorge Gutierrez,M,Wraps,24.0,Open,89.95,90,,185.0,,115.0,,227.5,527.5,4,336.848
4096,Alexander Tomren,M,Single-ply,,Teen 14-18,95.8,100,,185.0,,105.0,,190.0,480.0,3,297.45
5951,Carlos Mendoza,M,Single-ply,,Boys,74.66,75,,102.06,,74.84,,127.01,303.91,10,217.24
8369,Raul Ramirez,M,Raw,36.0,Submaster,124.1,125,,327.5,,102.5,,290.0,720.0,1,410.9
4043,Hans Martin Arnesen,M,Single-ply,,Master 50-59,87.7,90,,220.0,,135.0,,220.0,575.0,1,372.07
7412,Heather Sterzick,F,Single-ply,,Fr/Soph,67.5,67.5,,85.0,,50.0,,107.5,242.5,5,247.5
1449,Noah Ukrainetz,M,Raw,16.5,Sub-Juniors,73.0,74,,227.5,,130.0,,245.0,602.5,2,437.63
3189,Stian Maxwell,M,Raw,,Open,103.8,105,,142.5,,120.0,,210.0,472.5,3,283.5
6551,Courtney Deer,F,Raw,,R-O,67.2,72,,137.5,,60.0,,147.5,345.0,4,353.24
6361,David Thomas,M,Single-ply,,Boys,74.39,75,,183.7,,97.52,,181.44,462.66,12,331.56
1516,Tassia Harrington,F,Wraps,27.0,Open,61.23,67.5,,83.91,,40.82,,117.93,242.67,2,266.35
2345,Børre Borgersen,M,Single-ply,,Master 40-49,81.9,82.5,,,,170.0,,,170.0,1,114.39
587,Tim Ekert,M,Single-ply,,Open,110.0,110,,,,180.0,,,180.0,3,105.93
1964,Frank Hansen,M,Single-ply,,Open,104.3,110,,,,175.0,,,175.0,1,104.82
3707,Ole Lundberg,M,Single-ply,,Open,66.6,67.5,,145.0,,95.0,,180.0,420.0,1,327.35
7457,Noah Divine,M,Raw,30.0,O,89.4,90,,257.5,,170.0,,265.0,692.5,3,443.6
5778,Matao Jacinto,M,Single-ply,,Boys,158.76,125+,,113.4,,86.18,,140.61,340.19,16,186.71
4937,Samantha Boyer,F,Wraps,,Pro Open,67.81,75,,149.69,,61.23,,158.76,369.68,1,376.07
6380,Klayton Read,M,Single-ply,,Boys,93.44,100,,235.87,,142.88,,199.58,578.33,3,362.49
5585,Josh Seay,M,Wraps,,Juniors,67.13,67.5,,58.97,,47.63,,83.91,190.51,1,147.54
1626,Jake Smith,M,Raw,,nov,128.73,140,,,,140.0,,185.0,325.0,1,184.15
737,John Bourgoin,M,Single-ply,,Master 3,72.8,75,,215.0,,117.5,,187.5,520.0,1,378.46
1009,Robert Celio,M,Raw,,Master 1,97.4,105,,237.5,,135.0,,250.0,622.5,3,382.99
1153,Melissa Lemire,F,Raw,,Open,78.0,84,,130.0,,65.0,,140.0,335.0,5,310.99
7021,Briana Duval,F,Raw,,R-O,60.2,63,,115.0,,70.0,,152.5,337.5,45,375.31
7013,Bryttanye Erwin,F,Single-ply,,Y,58.5,63,,145.0,,70.0,,160.0,375.0,3,426.4
273,Bob Hindley,M,Single-ply,,Open,74.7,75,,235.0,,130.0,,252.5,617.5,2,441.24
5931,Charles Owens,M,Single-ply,,Boys,123.29,125,,322.05,,185.97,,276.69,784.71,1,448.44
893,Mike Mistruzzi,M,Single-ply,,Open,91.2,93,,,,140.0,,,140.0,2,88.78
6077,Braydon Williams,M,Single-ply,,Boys,104.6,110,,192.78,,102.06,,183.7,478.54,11,286.34
1288,Rustem Sagdiyev,M,Raw,45.0,Open,106.0,110,,,,237.5,,,237.5,2,141.45
5088,Lauren Mitchell,F,Wraps,,Amateur Open,47.81,48,,102.06,,38.56,,106.59,247.21,1,328.36
8251,Malinda Barnes,F,Single-ply,38.0,Submaster,76.9,82.5,,,,112.5,,185.0,,DQ,
7853,Ben Fong,M,Raw,31.0,Open,97.7,100,,257.5,,175.0,,300.0,732.5,1,450.08
8219,Jeremy Wong,M,Raw,26.0,Open,59.95,60,,,,82.5,,,82.5,1,70.42
8311,Levi Lehman,M,Raw,29.0,Open,120.3,125,,,,,,220.0,220.0,1,126.41
4418,Murray Wilkinson,M,Single-ply,,O/40,122.9,125,,215.0,,165.0,,215.0,595.0,1,340.26
794,Yann Tremblay,M,Single-ply,,Junior,82.3,82.5,,205.0,,142.5,,215.0,562.5,1,377.37
7533,Monique Little,F,Single-ply,23.0,Jr 19-23,87.27,90,,,,,,102.5,102.5,1,89.76
7846,Alex Kunesh,M,Raw,23.0,Junior 20-23,80.6,82.5,,157.5,,102.5,,167.5,427.5,3,290.481
5864,Devon Vela,M,Single-ply,,Boys,51.71,52,,99.79,,61.23,,136.08,297.1,6,293.25
5665,Bridgette Woodbury,F,Wraps,,Open,52.0,52,,113.4,,54.43,,113.4,281.23,1,350.59
1524,Giovanna Ortega,F,Single-ply,21.5,F-J,61.42,63,,190.0,,97.5,,180.0,467.5,1,511.89
5019,Ashley Hanson,F,Raw,,Amateur Open,66.32,67.5,,104.33,,61.23,,113.4,278.96,5,288.37
92,James Briggs,M,Raw,58.0,M_MR_4_AAPF,97.8,100,,,,145.0,,,145.0,1,89.06
4614,Denise Gamboa,F,Raw,19.5,,75.95,84,,110.0,,55.0,,135.0,300.0,1,282.98
1539,Billy Vo,M,Raw,,sm1,59.69,60,,,,112.5,,,112.5,1,96.4
667,Nigel Price,M,Single-ply,,Sub-Junior,,140+,,165.0,,155.0,,185.0,505.0,1,
6328,Nico Perez,M,Single-ply,,Boys,70.99,75,,,,,,,,DQ,
6389,Jaden Bishop,M,Single-ply,,Boys,82.5,82.5,,,,,,,,DQ,
5786,DeJante Granger,M,Single-ply,,Boys,124.47,125,,204.12,,122.47,,,,DQ,
1657,Caolan McGlade,M,Raw,,U18,56.8,59,,110.0,,75.0,,132.5,317.5,1,285.08
6559,Amanda Brady,F,Raw,29.5,R-O,59.3,63,,115.0,,82.5,,162.5,360.0,1,405.03
6040,Drew Ybarra,M,Single-ply,,Boys,74.84,75,,147.42,,102.06,,192.78,442.25,9,315.6
2190,Odd-Magne Altrichter,M,Single-ply,,Teen 14-18,67.9,75,,85.0,,65.0,,130.0,280.0,1,214.87
4927,Barry Calhoun,M,Raw,,Pro Open,117.93,125,,,,215.46,,,215.46,1,124.39
5461,Jim Grandick,M,Multi-ply,,Masters,125.0,125,,444.52,,337.93,,,,DQ,
8474,Chris Hepler,M,Wraps,,,133.27,140,,369.68,,226.8,,310.71,907.18,1,510.89
4510,Matt Evill,M,Raw,,Jnr,58.5,59,,90.0,,75.0,,135.0,300.0,2,261.92
247,Hugo Gougeon,M,Multi-ply,26.0,M-O-P-M,87.09,90,,,,250.0,,,250.0,1,162.38
7544,Quinn Doudera,M,Single-ply,33.0,Open,107.5,,,,,165.11,,254.92,420.03,3,248.99
8248,Sara Colbacchini,F,Raw,22.0,Junior 20-23,59.8,60,,140.0,,60.0,,150.0,350.0,1,391.22
6399,Colton Bean,M,Single-ply,,Boys,55.7,56,,131.54,,,,,,DQ,
5538,Jesse Bumpus,M,Wraps,,Open,89.36,90,,285.76,,188.24,,324.32,798.32,1,511.51
1873,Erlend Myhre,M,Single-ply,,Junior 19-23,103.1,110,,217.5,,125.0,,250.0,592.5,1,356.38
4395,Malcolm Slinger,M,Single-ply,,O,80.7,82.5,,,,130.0,,,130.0,1,88.27
6283,Tucker Coon,M,Single-ply,,Boys,105.6,110,,167.83,,102.06,,140.61,410.5,6,244.81
7860,Lucas Pribble,M,Raw,19.0,Junior 18-19,74.0,75,,,,135.0,,,135.0,1,97.11
7994,Matt Cooper,M,Raw,40.0,Master 40-44,121.9,125,,250.0,,167.5,,260.0,677.5,1,388.12699999999995
376,Daniel Dionne,M,Single-ply,,Open,94.4,100,,,,187.5,,,187.5,2,116.97
7519,Bob Masello,M,Single-ply,36.0,Open Men,82.44,82.5,,,,237.5,,,237.5,1,159.17
6867,Derek Charlebois,M,Raw,,R-O,89.9,90,,227.5,,165.0,,262.5,655.0,1,418.38
7859,Clay Mitchum,M,Raw,42.0,Master 40-44,119.8,125,,,,232.5,,,232.5,1,133.72
7874,Shawn Trevino,F,Raw,25.0,Open,67.35,67.5,,115.0,,72.5,,155.0,342.5,9,350.121
849,Susan Thomson,F,Single-ply,,Master 2,46.9,47,,100.0,,72.5,,115.0,287.5,1,387.25
8009,Chris Grace,M,Wraps,43.0,Master 40-44,117.6,125,,272.5,,200.0,,277.5,750.0,1,433.29
5649,Riley Smith,M,Raw,18.0,18-19,76.66,82.5,,,,,,108.86,108.86,1,76.41
6643,Michael Ricker,M,Single-ply,,M1b,142.0,125+,,,,215.0,,100.0,315.0,1,175.66
1226,Andy Langin,M,Raw,,Junior,119.0,120,,280.0,,110.0,,272.5,662.5,1,381.64
5528,Jamison Tinsley,M,Multi-ply,,Open,89.54,90,,278.96,,147.42,,213.19,639.57,2,409.37
4529,Kieran Sinclair,M,Raw,,,84.8,93,,177.5,,110.0,,205.0,492.5,2,324.67
4918,Michael Garozzo,M,Wraps,,Amateur Open,82.19,82.5,,176.9,,108.86,,226.8,512.56,3,344.14
7910,Maria Martinez,F,Single-ply,15.0,Junior 13-15,55.2,56,,115.0,,55.0,,117.5,287.5,1,342.11
5076,Jake McAlpine,M,Wraps,,Amateur Junior,158.3,140+,,294.84,,183.7,,278.96,757.5,1,415.92
6394,Stephen Quiroz,M,Single-ply,,Boys,142.79,125+,,249.48,,136.08,,215.46,601.01,5,334.87
1107,Jessica Tuazon,F,Raw,,Open,71.8,72,,120.0,,62.5,,185.0,367.5,1,359.36
6517,Tyler Borschnak,M,Raw,,R-T1,69.3,74,,80.0,,65.0,,102.5,247.5,2,186.91
7067,Fabien Ho Ching Ma,M,Raw,20.5,R-O,73.0,74,,167.5,,125.0,,230.0,522.5,1,379.52
7426,D. VanLoon,M,Single-ply,,Fr/Soph,81.1,82.5,,195.0,,120.0,,197.5,512.5,2,346.92
5336,Jacob Williams,M,Raw,,Juniors,131.18,140,,292.5,,200.0,,250.0,742.5,1,419.28
5910,Alex Tijerina,M,Single-ply,,Boys,106.82,110,,170.1,,90.72,,170.1,430.91,5,255.98
